,id,name,first_air_date,overview,popularity,vote_average,vote_count
3634,4376,JAG,1995-09-23,"Harmon ""Harm"" Rabb Jr. is a former pilot turned lawyer working for the military's JAG (Judge Advocate General) division, the elite legal wing of officers that prosecutes and defends those accused of military-related crimes. He works closely with Lt. Col. Sarah Mackenzie, and together they do what needs to be done to find the truth.",378.907,7.3,340
3635,67135,The Exorcist,2016-09-23,Follow the lives of two very different priests tackling one family’s case of terrifying demonic possession.,57.133,7.299,676
3636,2593,Without a Trace,2002-09-26,The series follows the ventures of a Missing Persons Unit of the FBI in New York City.,408.903,7.3,249
3637,104819,La Jauría,2020-07-10,"Blanca, student leader of the feminist movement in an occupied school, goes missing: hours later, a video of a group raping the girl goes viral. In their aim to find her, a police squad formed by three women puts their lives and that of their families at risk. As they look for Blanca and investigate, they will find out that behind this gender crime there is much more than just one offender.",197.25,7.3,597
3638,67133,MacGyver,2016-09-23,20-something Angus MacGyver creates a clandestine organization where he uses his knack for solving problems in unconventional ways to help prevent disasters from happening.,322.757,7.295,896
3639,64852,Trapped,2015-12-27,The body of a murder victim turns up in a small Icelandic village just as a major snowstorm cuts the region off from the rest of the world.,103.345,7.3,231
3640,220801,Fool Me Once,2024-01-01,"When ex-soldier Maya sees her murdered husband on a secret nanny cam, she uncovers a deadly conspiracy that stretches deep into the past.",218.352,7.29,307
3641,122530,Panic,2021-05-27,"In the forgotten town of Carp, Texas, Panic is the only way out. Every summer the graduating seniors risk their lives competing in a series of challenges for the chance to win life-changing money. After the death of two players the stakes—and danger—have never been higher.",58.624,7.29,259
3642,84452,Nicky Jam: El Ganador,2018-11-30,Follow Reggaeton artist Nicky Jam's struggles to overcome drug addiction and rise to international success in this dramatization of his life story.,127.417,7.289,532
3643,81983,Paradise PD,2018-08-31,"An eager young rookie joins the ragtag small-town police force led by his dad as they bumble, squabble and snort their way through a big drug case.",188.209,7.286,337
3644,68799,Gilmore Girls: A Year in the Life,2016-11-25,"Set nearly a decade after the finale of the original series, this revival follows Lorelai, Rory and Emily Gilmore through four seasons of change.",52.676,7.286,344
3645,64433,Shades of Blue,2016-01-07,"Sexy New York detective and single mother Harlee Santos fell in with a tight-knit group of dirty cops, taking bribes and protection money that she uses to provide the best life for her honest, talented daughter. But when she's trapped by the FBI and forced to inform on her own ""brothers,"" she'll have to walk the fine line between love, loyalty, honor and betrayal, and try to keep it together for her daughter's future.",106.285,7.3,251
3646,39297,Last Man Standing,2011-10-11,A married father of three tries to maintain his manliness in a world increasingly dominated by women.,605.383,7.285,309
3647,81559,V Wars,2019-12-05,"After a mysterious disease begins transforming people into vampires, Dr. Luther Swann is pitted against his best friend, now a powerful vampire leader.",89.371,7.283,306
3648,62745,Is It Wrong to Try to Pick Up Girls in a Dungeon?,2015-04-04,"In a world, where the deities have descended from the heavens lies the town of Orario that features the Dungeon, which contains an assortment of monsters from goblins to dragons. Adventurers slay those monsters and take their shards, which are then used to craft magic items. To become an adventurer, people join groups called Familia. Each of which is named after and serves a resident deity. The adventurers and their attributes and abilities are ranked by level, improved by experience and supervised by their Familia's deity. Bell Cranel, a novice adventurer, is the sole member of the Familia under the goddess Hestia. After being saved by top level adventurer Ais Wallenstein of the Loki Familia, he falls in love with her and decides to improve and become worthy of her attention. All the while mostly unaware that other girls, deities and mortals, also develop feelings for him. Especially Hestia herself.",21.164,7.283,223
3649,120587,Haunted: Latin America,2021-03-31,"Real people's terrifying tales of the chilling, unexplained and paranormal come to life with dramatic reenactments in this reality series.",12.103,7.282,264
3650,114925,Pam & Tommy,2022-02-02,This comedic series takes on the true story behind the release of the first ever viral video in history — the sex tape of Pamela Anderson and Tommy Lee.,34.313,7.282,234
3651,424,Torchwood,2006-10-22,"The exploits a team of people whose job is to investigate the unusual, the strange and the extraterrestrial.",121.403,7.3,478
3652,100226,Sexify,2021-04-28,"To build an innovative sex app and win a tech competition, a sexually inexperienced student and her friends must explore the daunting world of intimacy.",66.997,7.3,202
3653,37664,The Secret Circle,2011-09-15,"After her mother dies in a fire, Cassie Blake moves in with her grandmother in the small town of Chance Harbor, Washington. As she gets to know her high school classmates, strange and frightening things begin to happen. They are all descended from powerful witches, and they've been waiting for Cassie to join them and complete a new generation of the Secret Circle. What they don't yet know is that darker powers are at play and that Cassie's mother's death might not have been an accident.",85.637,7.28,325
3654,31078,Bored to Death,2009-09-20,"Jonathan Ames, a young Brooklyn writer, is feeling lost. He's just gone through a painful break-up, thanks in part to his drinking, can't write his second novel, and carouses too much with his magazine editor. Rather than face reality, Jonathan turns instead to his fantasies — moonlighting as a private detective — because he wants to be a hero and a man of action.",107.886,7.279,226
3655,113600,Equinox,2020-12-30,"Haunted by visions after her sister vanished with her classmates 21 years before, Astrid begins an investigation that uncovers the dark, eerie truth.",16.882,7.278,248
3656,3319,Darkwing Duck,1991-09-06,"The adventures of superhero Darkwing Duck, aided by his sidekick Launchpad McQuack. In his secret identity of Drake Mallard, he lives in a suburban house with his adopted daughter Gosalyn, next door to the bafflingly dim-witted Muddlefoot family. A spin-off of DuckTales.",121.253,7.277,283
3657,100010,Big Sky,2020-11-17,"Private detective Cassie Dewell partners with ex-cop Jenny Hoyt on a search for two sisters who have been kidnapped by a truck driver on a remote highway in Montana. When they discover that these are not the only girls who have disappeared in the area, they must race against the clock to stop the perpetrator before another woman is taken.",139.509,7.3,256
3658,46157,The Carrie Diaries,2013-01-14,"Before she was a fashion icon, before her column in the New York Star, before Mr. Big, Carrie Bradshaw was an innocent 16-year-old girl living in suburban Connecticut.",47.936,7.275,216
3659,734,"Magnum, P.I.",1980-12-11,"A private investigator who works when he wants, lives in a beachfront estate in Hawaii, drives a posh Ferrari, runs up an unlimited tab at a swank bar, and charms attractive women in peril - that's the lifestyle of Thomas Magnum, aka Magnum, P.I.",509.694,7.3,366
3660,61295,Pokémon Origins,2013-10-02,"Follow Red as he travels through the Kanto region, encounters Team Rocket, battles his rival, and  challenges the Pokémon League!",55.223,7.3,327
3661,86374,War of the Worlds,2019-10-28,"When astronomers detect a transmission from another galaxy, it is definitive proof of intelligent extra-terrestrial life. The world’s population waits for further contact with bated breath. They do not have to wait long. Within days, mankind is all but wiped out by a devastating attack; pockets of humanity are left in an eerily deserted world. As aliens hunt and kill those left alive, the survivors ask a burning question – who are these attackers and why are they hell-bent on our destruction?",161.492,7.271,852
